domain_age_risk,certificate_age_risk,dnssec_enabled,http_reachable,redirect_count,has_valid_tls,password_field_count,otp_field_count,credit_card_field_count,cross_domain_form_actions,insecure_form_actions,get_login_forms,hidden_iframe_count,meta_refresh_present,popup_count,download_count,permission_request_count,javascript_error_count,obfuscated_script_count,reputation_detection_count,safe_browsing_flagged,label
0.755638489674821,0.6691917204336642,0,1,6,1,1,0,0,1,0,1,2,1,1,0,0,2,2,6,1,1
0.6867873426509226,0.8284433345270694,0,1,1,1,0,1,0,0,0,0,3,1,0,1,0,3,0,3,0,1
0.9908244016947596,0.8858817969985563,0,1,6,1,1,1,0,1,1,1,3,0,0,0,0,0,1,5,1,1
0.9488453980034732,0.49020617452427795,0,1,6,0,0,0,0,1,0,0,2,0,1,0,0,3,2,1,1,1
0.5902656627481878,0.3990772762386062,0,1,6,1,2,0,0,1,1,0,3,0,2,0,0,2,1,2,0,1
0.9634266795926261,0.7072945615162662,0,1,2,1,0,0,0,1,0,0,2,1,1,1,1,2,2,5,1,1
0.7895847323703153,0.9168673781527135,0,1,1,1,0,0,1,1,1,0,0,1,2,0,1,3,0,0,0,1
0.6196771011248479,0.6676103474955708,0,1,6,1,0,0,0,0,0,0,0,0,2,0,1,3,1,0,1,1
0.5878650003550172,0.4243184037180524,0,1,3,1,2,1,0,0,0,0,0,0,1,0,1,0,0,5,1,1
0.48855262443747605,0.8798631776530159,0,1,6,0,0,0,0,1,1,1,0,1,2,0,1,1,3,0,0,1
0.7121405407030246,0.573013346969027,0,1,4,1,0,0,1,1,0,0,1,1,2,0,1,1,1,6,1,1
0.677701756936339,0.8203955830753724,0,1,1,1,0,0,0,1,0,0,2,0,2,0,1,2,1,6,0,1
0.6755879487030187,0.709903717819254,0,1,3,1,1,1,0,1,0,0,1,0,2,0,1,0,0,4,0,1
0.9250581070729145,0.6903632068642513,0,1,4,0,0,1,1,1,0,0,1,0,0,0,0,0,3,7,1,1
0.9537755690732872,0.8631961758178838,0,1,2,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1
0.49854259929449724,0.7789749803153033,0,1,3,1,0,0,1,1,0,0,2,1,0,0,0,2,1,7,1,1
0.4939768831368203,0.8554138689814315,0,1,6,1,2,1,0,1,0,1,2,1,2,0,0,3,3,8,0,1
0.8601563821944901,0.7668455807513199,0,1,3,0,1,1,0,1,0,0,3,1,2,0,1,2,2,7,1,1
0.4810677185184496,0.5815932899786751,0,1,4,1,1,0,0,0,1,0,1,1,0,0,1,1,0,4,1,1
0.7414585325838046,0.7750799989825123,0,1,6,1,2,1,1,1,0,0,3,1,1,0,0,1,1,4,1,1
0.7111077416350302,0.839770988587401,0,1,3,1,1,0,0,1,1,0,3,1,1,1,0,2,0,4,1,1
0.47829139059801273,0.623568139352292,0,1,1,0,0,1,1,1,0,0,0,1,2,0,1,2,2,6,0,1
0.6402645698210503,0.5931281328110689,0,1,4,1,1,0,1,0,0,0,0,1,0,0,1,3,0,1,1,1
0.4680332866591649,0.6939969492574867,0,1,3,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1
0.7219102896682299,0.42855005276105707,0,1,3,1,1,0,1,0,0,0,2,0,2,0,0,0,1,7,1,1
0.5319297273081574,0.4369510290025154,0,1,3,0,1,0,0,0,0,1,0,1,0,0,1,3,3,1,1,1
0.9278910177634796,0.7730454262562897,0,1,6,0,0,1,0,1,1,0,2,0,1,0,1,1,0,3,1,1
0.6544677916822748,0.9484906013580606,0,1,4,1,1,0,0,1,0,0,2,1,2,0,1,3,2,0,0,1
0.5510182434382906,0.4479967314784695,0,1,6,1,1,0,0,1,1,0,1,0,0,1,0,3,3,4,0,1
0.5431255371997529,0.6958708875899711,0,1,1,0,0,1,0,1,1,0,1,0,2,0,1,3,3,1,0,1
0.8749495409059491,0.4129760152142604,0,1,1,1,0,0,0,1,0,0,3,0,1,0,0,2,2,4,0,1
0.8655433537151331,0.9184035193509585,0,1,4,0,0,1,1,0,1,1,3,1,1,0,0,3,3,2,1,1
0.9909870845341417,0.6477756097077367,0,1,5,1,0,0,0,1,0,0,3,0,0,0,0,3,0,6,1,1
0.9355456169422673,0.38382367021720576,0,1,1,1,2,1,0,1,1,0,1,0,2,0,0,0,0,0,0,1
0.9398921726634566,0.6393118929493273,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,3,7,1,1
0.8037496765292884,0.9350535276083721,0,1,1,1,2,1,0,1,1,0,2,0,0,0,0,1,0,6,0,1
0.6005675386352493,0.40365030682726544,0,1,1,1,1,1,1,1,1,0,2,1,0,0,0,3,2,7,0,1
0.7603183195068088,0.2545031480217746,0,1,4,1,2,0,0,1,0,1,2,0,1,0,0,1,2,1,1,1
0.6960354839141204,0.2963235053172034,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,2,3,3,1,1
0.8444790390953976,0.7555737803382466,0,1,6,0,0,0,1,1,1,1,0,0,0,0,0,3,1,3,0,1
0.6686936469744598,0.9771602526065328,0,1,4,1,0,0,0,1,0,0,0,0,0,0,0,1,3,4,0,1
0.6169544187356872,0.8650872062080398,0,1,6,1,1,1,1,0,0,0,0,0,1,0,0,0,2,5,1,1
0.9942948403489853,0.8187936701785983,0,1,6,1,0,0,0,0,1,1,2,1,2,0,1,1,1,7,0,1
0.6933300851423461,0.9543710986095251,0,1,5,1,0,1,1,1,0,1,2,0,0,0,1,3,0,1,1,1
0.9308328754833352,0.7704893298734484,0,1,2,1,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,1
0.8726568592330687,0.558567331687813,0,1,4,1,2,1,1,1,1,0,0,0,2,0,1,1,3,7,0,1
0.5024256539092022,0.8784339198233246,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,3,0,4,1,1
0.8430075838094926,0.9936323156482925,0,1,3,1,2,1,0,1,1,0,3,0,1,1,0,0,0,1,0,1
0.9346438891474507,0.7340155341146511,0,1,6,1,2,0,0,1,0,0,0,1,1,1,1,0,0,5,1,1
0.7545477805267049,0.95863497292019,0,1,6,1,0,0,0,1,1,0,3,0,0,1,1,1,2,5,1,1
0.6325381856999641,0.7554594153142753,0,1,1,1,2,1,0,1,0,0,1,0,2,0,1,1,1,4,0,1
0.5754256893726298,0.5769653829297273,0,1,5,1,1,0,1,1,1,0,3,1,0,0,0,1,0,3,1,1
0.9165508654061059,0.2884536107037852,0,1,4,1,1,1,1,1,1,1,0,1,2,0,1,3,1,6,0,1
0.4658511236417708,0.7876391349483689,0,1,2,1,1,1,1,0,1,1,1,1,2,0,0,2,3,6,0,1
0.9238007234167444,0.700931208384531,0,1,6,1,1,1,0,0,0,0,0,0,2,0,0,2,1,5,1,1
0.6155767036693678,0.5083178847858763,0,1,5,1,1,0,1,1,1,1,0,1,2,0,1,2,1,7,0,1
0.6481318575290862,0.785319835779909,0,1,1,1,1,1,1,1,0,1,2,0,1,1,1,0,2,8,0,1
0.5857066344451406,0.7391557421067914,0,1,4,1,1,0,1,1,1,0,3,0,1,1,0,3,0,4,1,1
0.7473894053231132,0.6994541223749265,0,1,2,1,2,0,0,0,0,0,3,1,2,0,1,1,2,2,1,1
0.9855705539948898,0.86340438970973,0,1,3,0,2,0,0,1,1,1,3,0,2,0,1,0,2,5,0,1
0.8058533632985626,0.9526949698883984,0,1,1,1,1,1,0,1,0,0,3,1,1,0,0,2,2,3,1,1
0.6783025120231967,0.9474025106781132,0,1,4,1,1,1,1,1,0,1,3,1,1,0,0,1,0,5,0,1
0.6452217358797574,0.7880622508492758,0,1,3,1,1,1,0,1,1,0,2,0,1,1,0,1,3,3,0,1
0.9375954075519259,0.9433231527517113,0,1,3,1,1,0,0,1,1,0,1,1,2,1,1,2,0,5,1,1
0.9319872508541089,0.4453239968804764,0,1,1,1,0,0,1,1,0,1,2,0,2,0,0,2,2,0,1,1
0.7384077583898776,0.6123918681507928,0,1,2,1,0,0,0,1,1,0,1,1,2,0,1,1,3,4,1,1
0.8984680295275398,0.6339911275092279,0,1,3,1,1,1,0,0,0,1,1,1,1,0,1,0,2,0,0,1
0.7414556784935622,0.444938204521546,0,1,3,1,0,0,0,0,1,1,2,1,1,0,0,0,3,1,1,1
0.8443975591013018,0.38047201780730067,0,1,3,1,0,0,1,0,0,1,2,0,2,0,1,1,3,1,1,1
0.589657862519808,0.8417925928141343,0,1,1,1,0,1,1,1,1,1,1,0,2,0,0,0,3,5,0,1
0.8976787323385955,0.2595792505752865,0,1,5,1,0,0,0,1,1,1,3,0,0,0,0,1,1,0,1,1
0.8195103845445599,0.6440657628221853,0,1,2,1,1,0,0,0,0,1,0,1,1,0,0,2,2,7,1,1
0.7437617893030598,0.7100092914758066,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,3,0,1
0.829906918970152,0.842165330084105,0,1,3,1,2,0,1,1,1,0,1,0,1,0,0,2,2,0,0,1
0.8567645364969927,0.37594403373098295,0,1,2,1,1,1,1,1,1,1,3,0,2,1,1,3,1,7,1,1
0.6769837604544828,0.8505923973092234,0,1,1,1,1,1,1,1,1,0,1,0,2,0,0,3,3,6,1,1
0.6124331297820136,0.8545689346405215,0,1,4,1,1,1,0,0,0,1,0,1,2,0,1,3,0,3,1,1
0.9322921511763113,0.5456362016171845,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,2,4,0,1
0.4578504520435903,0.3083660244563936,0,1,3,1,0,1,0,1,1,0,1,1,2,0,0,0,3,3,1,1
0.7266149005658986,0.7016508101504987,0,1,3,1,1,0,0,0,0,1,1,1,0,0,0,1,3,2,1,1
0.882336705762502,0.4071969899877035,0,1,6,1,1,0,0,1,0,1,2,1,2,0,1,2,0,1,1,1
0.7372682829271543,0.958046684345293,0,1,2,0,0,0,1,1,1,1,2,1,2,1,1,3,2,8,0,1
0.9274370384416323,0.25905955210370135,0,1,1,1,2,0,1,1,0,0,2,1,2,0,0,3,1,0,0,1
0.8728054625900237,0.5659113306663093,0,1,2,1,1,0,0,1,1,1,3,1,2,1,0,2,2,4,1,1
0.9696797191121969,0.5617923878395507,0,1,2,1,2,0,0,1,1,1,0,0,2,0,1,1,0,2,0,1
0.7335644321915683,0.767857921968508,0,1,2,1,0,0,0,1,1,1,2,0,0,0,0,3,0,8,1,1
0.9020854015821582,0.6495338144744767,0,1,3,1,0,0,1,1,1,1,2,0,0,0,0,1,1,6,1,1
0.48483368705374946,0.48246823657222454,0,1,3,0,2,0,0,1,1,0,0,0,0,0,0,1,1,6,1,1
0.9829374848326662,0.9986718801859337,0,1,4,1,2,0,0,1,1,0,1,1,2,0,0,3,2,7,1,1
0.8575770009575372,0.6664551037765676,0,1,2,0,1,0,1,1,1,1,0,0,1,0,0,2,3,7,1,1
0.9103337222798595,0.5740682715225672,0,1,2,1,2,0,1,1,0,0,1,0,2,0,0,1,0,2,0,1
0.9269591785401883,0.553234845643455,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,3,2,2,1,1
0.9754959486722738,0.6872821703912113,0,1,4,1,1,1,0,1,1,1,1,0,0,0,1,0,0,7,0,1
0.49271724753311996,0.4324116658419691,0,1,2,1,1,1,1,1,0,0,0,1,1,1,1,0,1,6,0,1
0.8155240491035208,0.41015775488612993,0,1,6,0,1,0,0,0,0,0,1,1,2,0,0,2,0,1,0,1
0.8905442659645351,0.9783492300067451,0,1,1,1,1,0,0,1,0,0,3,1,0,0,1,0,2,7,1,1
0.8292418878225221,0.3536064000282392,0,1,5,1,1,0,1,1,0,1,0,1,2,0,0,1,2,3,1,1
0.4628410972462457,0.9181943685014567,0,1,3,1,0,0,0,1,1,0,2,1,0,0,0,0,3,7,0,1
0.7272609815992034,0.6615080493915715,0,1,5,1,1,1,0,1,0,1,1,0,0,1,0,0,0,3,0,1
0.6048522298679846,0.9653918791403862,0,1,4,0,2,1,0,1,0,0,3,0,0,0,1,3,2,1,0,1
0.5939419505118438,0.7036996379172398,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,3,1,6,1,1
0.9230610045068082,0.5026305141403744,0,1,4,1,0,0,1,1,1,1,0,0,0,0,1,3,1,7,1,1
0.6412763173065867,0.7029169202614369,0,1,5,0,2,0,1,1,0,1,0,1,2,0,1,1,0,2,0,1
0.7913678210557824,0.7446055599478919,0,1,5,1,2,0,0,1,0,0,1,0,0,0,1,2,3,0,1,1
0.6960628249821339,0.42674051529697304,0,1,3,1,0,1,0,1,0,0,1,1,1,0,0,2,2,4,1,1
0.4973227918070548,0.46556930997775087,0,1,2,1,0,0,0,0,0,0,2,1,2,0,0,3,3,2,1,1
0.6615452382562841,0.9926509836323969,0,1,1,0,1,0,0,1,0,0,2,1,2,0,0,0,2,8,0,1
0.46538703003237436,0.5621710014227372,0,1,6,0,1,0,0,1,0,1,0,1,0,0,1,0,1,4,1,1
0.585920338219956,0.7916645466639136,0,1,3,1,0,0,0,0,1,0,1,1,1,0,0,1,0,3,1,1
0.6742282770491443,0.5064111141597687,0,1,4,0,0,1,0,1,1,1,1,1,1,1,1,2,1,4,0,1
0.8486455193716452,0.6541827198797222,0,1,4,1,2,1,1,0,0,0,0,0,1,0,1,0,2,6,0,1
0.9554616014459008,0.8939980379022535,0,1,1,1,2,0,1,0,0,1,0,0,1,0,1,2,3,2,1,1
0.677372426507249,0.5046205707444734,0,1,2,1,1,1,0,1,1,0,0,1,2,0,0,0,2,5,1,1
0.6970276433392731,0.8256131806860213,0,1,6,0,2,0,0,1,0,1,0,1,1,0,0,1,1,8,0,1
0.6268844576173154,0.8136533989045243,0,1,3,1,2,0,0,1,1,0,2,0,2,0,1,1,1,6,0,1
0.498176394845354,0.9519594360790808,0,1,5,1,1,1,1,0,1,0,3,0,0,1,0,2,0,1,0,1
0.5280606017551743,0.7046579191313491,0,1,4,1,0,0,0,1,0,0,0,0,0,0,1,1,0,4,0,1
0.47483941178293826,0.8616070800403081,0,1,5,1,1,0,1,0,0,1,1,1,2,0,1,2,0,0,1,1
0.908403300687835,0.6124680306559003,0,1,5,1,0,0,1,1,1,0,2,0,0,0,1,1,1,0,1,1
0.999615881787723,0.5399882776898257,0,1,6,1,1,1,1,1,0,1,0,1,1,0,1,3,3,7,1,1
0.9581092004235723,0.803167956027135,0,1,5,0,0,1,1,1,1,1,1,0,2,0,0,1,1,2,1,1
0.8732397112790844,0.5528229901265058,0,1,5,0,1,0,0,0,1,0,2,1,2,0,1,1,1,3,0,1
0.9373186573746028,0.6162581538560719,0,1,3,1,0,1,0,1,0,0,1,1,0,0,1,0,0,3,1,1
0.7296410062808132,0.7681729498779308,0,1,6,1,1,1,0,1,1,1,2,1,0,0,0,1,2,7,0,1
0.6911756492820074,0.9320610929391414,0,1,1,1,2,1,1,1,0,0,2,0,1,0,1,2,1,4,1,1
0.48523194025630684,0.8506298792123391,0,1,3,1,1,0,0,1,0,0,0,0,2,0,0,1,3,5,0,1
